transaction_id,customer_id,date,product_category,amount,items_count,payment_method,is_online,total_amount,year,month,day_of_week,is_weekend
4281,990,2024-02-24,Books,42.05,1,Credit Card,True,42.05,2024,2,5,True
4282,60,2024-07-02,Books,14.81,1,Credit Card,True,14.81,2024,7,1,False
4283,678,2024-04-09,Home & Garden,146.32,4,PayPal,True,585.28,2024,4,1,False
4284,613,2024-07-05,Sports,156.98,4,Credit Card,True,627.92,2024,7,4,False
4285,327,2024-07-11,Books,38.62,3,Credit Card,True,115.85999999999999,2024,7,3,False
4286,43,2024-10-10,Sports,138.75,3,Credit Card,True,416.25,2024,10,3,False
4287,803,2023-12-29,Home & Garden,53.36,1,Credit Card,True,53.36,2023,12,4,False
4288,82,2024-02-01,Books,48.57,1,Credit Card,True,48.57,2024,2,3,False
4289,297,2024-08-29,Home & Garden,175.5,3,Credit Card,True,526.5,2024,8,3,False
4290,785,2024-09-08,Books,47.61,3,Credit Card,True,142.82999999999998,2024,9,6,True
4291,943,2024-11-23,Clothing,179.84,4,PayPal,True,719.36,2024,11,5,True
4292,625,2023-12-19,Sports,152.89,4,Credit Card,True,611.56,2023,12,1,False
4293,902,2024-03-22,Clothing,120.89,4,PayPal,True,483.56,2024,3,4,False
4294,567,2024-02-07,Home & Garden,102.75,4,PayPal,True,411.0,2024,2,2,False
4295,616,2024-08-29,Sports,203.24,3,Credit Card,True,609.72,2024,8,3,False
4296,881,2024-11-20,Books,11.14,4,Credit Card,True,44.56,2024,11,2,False
4297,943,2024-11-21,Books,33.98,4,PayPal,True,135.92,2024,11,3,False
4298,472,2024-09-02,Home & Garden,288.75,2,PayPal,True,577.5,2024,9,0,False
4299,438,2024-03-02,Electronics,1897.48,1,Credit Card,True,1897.48,2024,3,5,True
4300,224,2024-12-07,Books,13.51,1,PayPal,True,13.51,2024,12,5,True
4301,114,2024-12-08,Electronics,108.12,3,Credit Card,True,324.36,2024,12,6,True
4302,406,2024-08-07,Electronics,401.75,4,Credit Card,True,1607.0,2024,8,2,False
4303,626,2023-12-28,Clothing,84.28,4,PayPal,True,337.12,2023,12,3,False
4304,239,2024-10-18,Electronics,632.39,4,Credit Card,True,2529.56,2024,10,4,False
4305,908,2024-02-10,Clothing,86.6,1,Credit Card,True,86.6,2024,2,5,True
4306,198,2024-11-28,Books,16.5,4,Credit Card,True,66.0,2024,11,3,False
4307,366,2024-10-11,Home & Garden,160.14,3,PayPal,True,480.41999999999996,2024,10,4,False
4308,976,2024-03-31,Electronics,1651.04,2,Credit Card,True,3302.08,2024,3,6,True
4309,833,2024-04-23,Home & Garden,133.21,1,Credit Card,True,133.21,2024,4,1,False
4310,926,2024-01-12,Electronics,1324.41,4,PayPal,True,5297.64,2024,1,4,False
4311,946,2024-09-15,Home & Garden,68.23,3,PayPal,True,204.69,2024,9,6,True
4312,129,2024-03-18,Clothing,70.99,1,Credit Card,True,70.99,2024,3,0,False
4313,771,2024-04-07,Home & Garden,187.87,3,PayPal,True,563.61,2024,4,6,True
4314,407,2024-07-30,Books,28.77,2,Bank Transfer,True,57.54,2024,7,1,False
4315,450,2024-05-06,Electronics,1870.99,1,PayPal,True,1870.99,2024,5,0,False
4316,850,2024-04-10,Clothing,184.2,1,PayPal,True,184.2,2024,4,2,False
4317,645,2024-08-29,Sports,198.1,1,PayPal,True,198.1,2024,8,3,False
4318,600,2024-09-20,Clothing,24.2,1,Credit Card,True,24.2,2024,9,4,False
4319,610,2024-04-24,Books,40.41,1,PayPal,True,40.41,2024,4,2,False
4320,741,2023-12-17,Books,27.22,2,Credit Card,False,54.44,2023,12,6,True
4321,568,2023-12-21,Sports,137.72,4,Credit Card,True,550.88,2023,12,3,False
4322,22,2024-11-12,Books,13.05,4,Bank Transfer,True,52.2,2024,11,1,False
4323,774,2024-06-14,Clothing,102.46,4,Credit Card,True,409.84,2024,6,4,False
4324,432,2024-06-01,Sports,91.67,4,PayPal,True,366.68,2024,6,5,True
4325,101,2024-03-08,Home & Garden,83.26,3,PayPal,True,249.78000000000003,2024,3,4,False
4326,751,2024-03-15,Clothing,21.71,3,Credit Card,False,65.13,2024,3,4,False
4327,545,2024-05-12,Home & Garden,239.86,3,PayPal,True,719.58,2024,5,6,True
4328,724,2024-11-30,Sports,91.96,4,Credit Card,True,367.84,2024,11,5,True
4329,348,2024-05-23,Sports,215.45,4,Credit Card,True,861.8,2024,5,3,False
4330,105,2024-06-30,Books,34.39,4,PayPal,True,137.56,2024,6,6,True
4331,522,2023-12-15,Sports,135.02,4,PayPal,True,540.08,2023,12,4,False
4332,943,2024-09-21,Sports,233.43,1,Bank Transfer,False,233.43,2024,9,5,True
4333,462,2024-11-25,Electronics,196.01,3,PayPal,False,588.03,2024,11,0,False
4334,666,2024-10-01,Clothing,67.88,4,Credit Card,True,271.52,2024,10,1,False
4335,75,2024-01-12,Clothing,56.26,3,PayPal,False,168.78,2024,1,4,False
4336,296,2024-10-05,Books,39.66,4,PayPal,True,158.64,2024,10,5,True
4337,33,2024-02-23,Home & Garden,230.23,3,PayPal,True,690.6899999999999,2024,2,4,False
4338,96,2024-10-07,Home & Garden,208.1,1,Credit Card,False,208.1,2024,10,0,False
4339,362,2024-07-01,Sports,224.54,1,Credit Card,True,224.54,2024,7,0,False
4340,397,2024-11-06,Electronics,203.73,2,Credit Card,True,407.46,2024,11,2,False
4341,664,2024-04-12,Clothing,198.72,4,Credit Card,False,794.88,2024,4,4,False
4342,535,2024-09-16,Home & Garden,75.94,2,Credit Card,True,151.88,2024,9,0,False
4343,82,2024-12-05,Home & Garden,36.93,2,PayPal,True,73.86,2024,12,3,False
4344,174,2024-11-28,Home & Garden,207.85,1,Bank Transfer,True,207.85,2024,11,3,False
4345,343,2024-01-13,Clothing,183.09,1,PayPal,True,183.09,2024,1,5,True
4346,403,2024-09-24,Home & Garden,218.69,4,Credit Card,True,874.76,2024,9,1,False
4347,642,2024-07-08,Clothing,138.49,3,PayPal,True,415.47,2024,7,0,False
4348,22,2024-03-23,Clothing,129.84,3,Credit Card,True,389.52,2024,3,5,True
4349,205,2024-01-03,Home & Garden,278.97,4,Credit Card,True,1115.88,2024,1,2,False
4350,302,2024-02-17,Clothing,136.47,1,Credit Card,False,136.47,2024,2,5,True
4351,542,2024-11-24,Books,36.38,4,Credit Card,True,145.52,2024,11,6,True
4352,584,2024-04-07,Home & Garden,240.5,1,Credit Card,True,240.5,2024,4,6,True
4353,234,2024-05-03,Sports,241.92,2,Credit Card,True,483.84,2024,5,4,False
4354,334,2024-03-07,Electronics,1299.6,4,PayPal,True,5198.4,2024,3,3,False
4355,851,2024-02-26,Electronics,596.32,3,PayPal,True,1788.96,2024,2,0,False
4356,565,2024-08-17,Books,24.68,3,Bank Transfer,True,74.03999999999999,2024,8,5,True
4357,248,2024-09-02,Books,47.51,1,PayPal,False,47.51,2024,9,0,False
4358,550,2024-03-28,Books,44.83,1,Credit Card,False,44.83,2024,3,3,False
4359,181,2024-02-05,Books,38.76,3,Credit Card,True,116.28,2024,2,0,False
4360,329,2024-05-30,Electronics,363.43,4,Credit Card,True,1453.72,2024,5,3,False
4361,844,2024-11-02,Home & Garden,180.98,4,Credit Card,True,723.92,2024,11,5,True
4362,788,2024-01-06,Sports,67.1,2,Credit Card,True,134.2,2024,1,5,True
4363,58,2024-10-30,Clothing,177.34,1,Bank Transfer,True,177.34,2024,10,2,False
4364,640,2024-05-28,Electronics,1256.97,3,Credit Card,True,3770.91,2024,5,1,False
4365,595,2024-03-03,Sports,31.0,2,PayPal,True,62.0,2024,3,6,True
4366,47,2023-12-16,Home & Garden,105.71,1,Credit Card,True,105.71,2023,12,5,True
4367,246,2024-02-20,Sports,39.69,3,Bank Transfer,True,119.07,2024,2,1,False
4368,197,2024-01-29,Books,32.46,1,Credit Card,True,32.46,2024,1,0,False
4369,299,2023-12-29,Electronics,1609.42,2,Credit Card,True,3218.84,2023,12,4,False
4370,317,2024-01-17,Books,39.39,4,PayPal,True,157.56,2024,1,2,False
4371,239,2024-05-27,Home & Garden,49.96,1,Credit Card,True,49.96,2024,5,0,False
4372,154,2024-09-25,Clothing,57.77,3,PayPal,True,173.31,2024,9,2,False
4373,517,2024-01-21,Sports,197.2,3,Credit Card,True,591.5999999999999,2024,1,6,True
4374,254,2024-05-23,Clothing,158.8,1,Credit Card,True,158.8,2024,5,3,False
4375,410,2024-03-08,Clothing,55.64,1,PayPal,True,55.64,2024,3,4,False
4376,913,2024-05-08,Books,35.73,1,Credit Card,True,35.73,2024,5,2,False
4377,567,2024-06-04,Home & Garden,93.43,1,Credit Card,False,93.43,2024,6,1,False
4378,791,2024-01-23,Clothing,63.05,4,Credit Card,True,252.2,2024,1,1,False
4379,105,2024-02-26,Sports,175.92,2,PayPal,True,351.84,2024,2,0,False
4380,343,2024-03-02,Electronics,1746.97,3,Credit Card,True,5240.91,2024,3,5,True
4381,401,2024-06-24,Sports,125.58,4,Credit Card,True,502.32,2024,6,0,False
4382,750,2024-08-18,Clothing,160.2,3,PayPal,False,480.59999999999997,2024,8,6,True
4383,817,2024-04-15,Home & Garden,185.29,3,Credit Card,True,555.87,2024,4,0,False
4384,337,2024-10-11,Electronics,1648.77,1,PayPal,False,1648.77,2024,10,4,False
4385,481,2024-02-05,Books,21.83,4,Credit Card,True,87.32,2024,2,0,False
4386,713,2024-08-31,Books,20.59,1,Credit Card,True,20.59,2024,8,5,True
4387,915,2024-09-04,Clothing,80.52,1,PayPal,True,80.52,2024,9,2,False
4388,65,2024-02-24,Home & Garden,262.15,1,Credit Card,True,262.15,2024,2,5,True
4389,750,2024-05-26,Home & Garden,91.74,3,PayPal,True,275.21999999999997,2024,5,6,True
4390,431,2024-06-27,Home & Garden,58.81,1,Bank Transfer,False,58.81,2024,6,3,False
4391,887,2024-01-22,Home & Garden,236.82,1,PayPal,True,236.82,2024,1,0,False
4392,273,2023-12-17,Sports,59.31,4,Credit Card,True,237.24,2023,12,6,True
4393,724,2024-09-22,Clothing,124.43,4,Credit Card,True,497.72,2024,9,6,True
4394,260,2024-03-13,Sports,37.52,3,PayPal,True,112.56,2024,3,2,False
4395,405,2024-01-22,Clothing,114.15,2,PayPal,True,228.3,2024,1,0,False
4396,142,2024-07-16,Electronics,1337.29,2,Credit Card,True,2674.58,2024,7,1,False
4397,565,2024-02-12,Home & Garden,222.99,4,Credit Card,True,891.96,2024,2,0,False
4398,413,2024-01-09,Books,19.44,3,Credit Card,True,58.32000000000001,2024,1,1,False
4399,576,2024-11-07,Electronics,1105.26,2,PayPal,True,2210.52,2024,11,3,False
4400,91,2024-02-22,Books,23.04,3,Credit Card,False,69.12,2024,2,3,False
4401,344,2024-02-07,Clothing,53.24,4,PayPal,True,212.96,2024,2,2,False
4402,200,2024-06-11,Sports,115.11,4,Bank Transfer,True,460.44,2024,6,1,False
4403,919,2024-07-08,Books,46.96,3,Credit Card,True,140.88,2024,7,0,False
4404,863,2023-12-28,Home & Garden,140.11,2,Credit Card,False,280.22,2023,12,3,False
4405,452,2024-09-20,Books,12.67,3,Credit Card,True,38.01,2024,9,4,False
4406,136,2024-09-15,Electronics,1158.65,1,Credit Card,False,1158.65,2024,9,6,True
4407,73,2024-05-20,Sports,145.65,2,Bank Transfer,False,291.3,2024,5,0,False
4408,685,2024-06-30,Home & Garden,136.32,2,Credit Card,True,272.64,2024,6,6,True
4409,972,2024-10-02,Books,45.3,3,PayPal,True,135.89999999999998,2024,10,2,False
4410,701,2024-03-01,Sports,116.46,1,Credit Card,True,116.46,2024,3,4,False
4411,988,2023-12-26,Clothing,74.61,3,Bank Transfer,True,223.82999999999998,2023,12,1,False
4412,31,2024-01-25,Books,32.42,2,Credit Card,False,64.84,2024,1,3,False
4413,544,2024-11-25,Electronics,520.36,1,PayPal,True,520.36,2024,11,0,False
4414,52,2024-06-05,Home & Garden,263.27,3,PayPal,True,789.81,2024,6,2,False
4415,21,2024-12-06,Books,47.0,1,PayPal,True,47.0,2024,12,4,False
4416,352,2024-04-10,Electronics,1464.99,3,PayPal,False,4394.97,2024,4,2,False
4417,237,2024-06-08,Books,30.66,2,PayPal,False,61.32,2024,6,5,True
4418,509,2024-04-23,Electronics,1857.74,2,PayPal,True,3715.48,2024,4,1,False
4419,1000,2024-10-01,Clothing,137.02,3,PayPal,True,411.06000000000006,2024,10,1,False
4420,705,2024-02-05,Books,47.58,1,Credit Card,False,47.58,2024,2,0,False
4421,604,2024-07-21,Electronics,872.54,3,Credit Card,True,2617.62,2024,7,6,True
4422,6,2024-01-13,Clothing,188.43,4,Credit Card,True,753.72,2024,1,5,True
4423,377,2024-01-14,Electronics,498.77,2,Credit Card,True,997.54,2024,1,6,True
4424,309,2024-02-14,Electronics,815.72,2,Credit Card,True,1631.44,2024,2,2,False
4425,590,2024-01-27,Clothing,116.9,1,Credit Card,True,116.9,2024,1,5,True
4426,942,2024-11-19,Electronics,791.63,4,Credit Card,True,3166.52,2024,11,1,False
4427,627,2024-09-09,Electronics,757.64,3,Credit Card,False,2272.92,2024,9,0,False
4428,14,2024-02-12,Clothing,91.07,4,Credit Card,True,364.28,2024,2,0,False
4429,108,2024-01-16,Books,37.89,1,Credit Card,True,37.89,2024,1,1,False
4430,966,2024-08-31,Home & Garden,274.01,1,PayPal,True,274.01,2024,8,5,True
4431,301,2024-04-01,Electronics,1498.32,3,Bank Transfer,True,4494.96,2024,4,0,False
4432,945,2024-09-05,Sports,146.5,1,Credit Card,True,146.5,2024,9,3,False
4433,666,2024-02-21,Sports,112.16,4,Credit Card,True,448.64,2024,2,2,False
4434,286,2024-02-25,Books,17.09,3,PayPal,True,51.269999999999996,2024,2,6,True
4435,767,2024-06-25,Clothing,146.25,2,Credit Card,True,292.5,2024,6,1,False
4436,201,2024-09-26,Sports,141.55,1,PayPal,True,141.55,2024,9,3,False
4437,365,2024-09-15,Sports,152.82,3,Credit Card,False,458.46,2024,9,6,True
4438,209,2024-10-11,Electronics,1934.59,2,Credit Card,True,3869.18,2024,10,4,False
4439,195,2024-09-29,Electronics,182.69,4,Credit Card,True,730.76,2024,9,6,True
4440,989,2024-10-29,Electronics,1243.21,3,Credit Card,True,3729.63,2024,10,1,False
4441,343,2024-01-22,Clothing,109.33,4,PayPal,False,437.32,2024,1,0,False
4442,574,2024-07-12,Home & Garden,290.35,3,Credit Card,True,871.0500000000001,2024,7,4,False
4443,633,2023-12-25,Books,26.96,3,PayPal,True,80.88,2023,12,0,False
4444,989,2024-10-03,Home & Garden,255.94,3,Credit Card,True,767.8199999999999,2024,10,3,False
4445,55,2024-04-13,Electronics,422.91,2,PayPal,True,845.82,2024,4,5,True
4446,490,2024-07-21,Books,33.74,3,PayPal,True,101.22,2024,7,6,True
4447,846,2024-03-08,Clothing,142.83,1,Credit Card,True,142.83,2024,3,4,False
4448,94,2024-10-06,Home & Garden,207.65,3,Bank Transfer,True,622.95,2024,10,6,True
4449,490,2024-12-11,Books,42.45,1,PayPal,True,42.45,2024,12,2,False
4450,417,2023-12-20,Clothing,34.36,2,Credit Card,True,68.72,2023,12,2,False
4451,331,2024-03-17,Sports,87.63,2,Credit Card,True,175.26,2024,3,6,True
4452,961,2024-12-01,Sports,44.66,1,Credit Card,False,44.66,2024,12,6,True
4453,886,2024-03-08,Clothing,56.46,4,Bank Transfer,False,225.84,2024,3,4,False
4454,848,2024-11-28,Home & Garden,254.59,1,Credit Card,True,254.59,2024,11,3,False
4455,705,2024-12-03,Electronics,1847.52,3,Credit Card,True,5542.5599999999995,2024,12,1,False
4456,66,2024-08-25,Books,40.14,2,PayPal,True,80.28,2024,8,6,True
4457,20,2024-11-07,Home & Garden,72.33,3,Bank Transfer,True,216.99,2024,11,3,False
4458,304,2024-07-07,Home & Garden,195.36,1,Credit Card,True,195.36,2024,7,6,True
4459,767,2024-07-23,Sports,151.06,1,Credit Card,True,151.06,2024,7,1,False
4460,912,2024-12-07,Home & Garden,247.51,1,Credit Card,True,247.51,2024,12,5,True
4461,291,2024-11-11,Books,24.3,3,PayPal,True,72.9,2024,11,0,False
4462,577,2024-06-19,Sports,188.14,1,PayPal,True,188.14,2024,6,2,False
4463,567,2024-06-16,Electronics,675.25,4,Bank Transfer,True,2701.0,2024,6,6,True
4464,637,2024-09-12,Clothing,152.72,1,PayPal,True,152.72,2024,9,3,False
4465,316,2024-06-23,Home & Garden,232.33,4,Credit Card,True,929.32,2024,6,6,True
4466,273,2024-03-28,Electronics,1701.77,3,Credit Card,True,5105.3099999999995,2024,3,3,False
4467,408,2024-02-28,Electronics,1718.06,1,Credit Card,True,1718.06,2024,2,2,False
4468,103,2024-04-30,Sports,40.96,4,Credit Card,False,163.84,2024,4,1,False
4469,915,2024-08-02,Electronics,1152.06,4,Credit Card,True,4608.24,2024,8,4,False
4470,11,2024-06-14,Sports,193.62,1,Bank Transfer,True,193.62,2024,6,4,False
4471,28,2024-09-05,Home & Garden,66.61,3,Bank Transfer,True,199.82999999999998,2024,9,3,False
4472,259,2024-11-18,Home & Garden,230.14,4,Credit Card,True,920.56,2024,11,0,False
4473,515,2024-01-26,Electronics,154.89,4,Credit Card,True,619.56,2024,1,4,False
4474,636,2024-11-05,Home & Garden,256.37,3,Credit Card,True,769.11,2024,11,1,False
4475,17,2024-07-06,Clothing,141.89,2,PayPal,True,283.78,2024,7,5,True
4476,715,2024-01-09,Books,15.47,1,Credit Card,True,15.47,2024,1,1,False
4477,889,2024-10-16,Clothing,164.93,1,PayPal,True,164.93,2024,10,2,False
4478,632,2024-11-28,Sports,246.31,4,PayPal,True,985.24,2024,11,3,False
4479,834,2024-10-20,Clothing,21.66,4,Bank Transfer,False,86.64,2024,10,6,True
4480,581,2024-10-21,Sports,63.02,2,Credit Card,False,126.04,2024,10,0,False
4481,327,2024-04-13,Electronics,704.82,2,PayPal,True,1409.64,2024,4,5,True
4482,333,2024-08-19,Home & Garden,77.25,2,PayPal,True,154.5,2024,8,0,False
4483,101,2024-05-30,Books,44.1,4,Credit Card,True,176.4,2024,5,3,False
4484,911,2024-03-26,Clothing,94.57,1,Credit Card,True,94.57,2024,3,1,False
4485,147,2024-05-21,Sports,27.59,4,PayPal,True,110.36,2024,5,1,False
4486,929,2024-05-15,Sports,204.97,1,Credit Card,True,204.97,2024,5,2,False
4487,485,2024-07-15,Clothing,62.39,1,Credit Card,True,62.39,2024,7,0,False
4488,180,2024-09-16,Home & Garden,69.5,4,Credit Card,False,278.0,2024,9,0,False
4489,313,2024-07-02,Sports,165.81,2,Credit Card,True,331.62,2024,7,1,False
4490,487,2024-12-09,Sports,187.91,3,Bank Transfer,True,563.73,2024,12,0,False
4491,572,2024-04-16,Electronics,1798.23,2,Credit Card,True,3596.46,2024,4,1,False
4492,5,2024-01-22,Clothing,136.08,4,Bank Transfer,False,544.32,2024,1,0,False
4493,114,2024-11-20,Home & Garden,147.12,3,Credit Card,True,441.36,2024,11,2,False
4494,129,2024-07-06,Sports,117.98,4,Credit Card,False,471.92,2024,7,5,True
4495,358,2024-07-27,Sports,129.14,3,Credit Card,False,387.41999999999996,2024,7,5,True
4496,313,2024-09-16,Clothing,25.4,1,Bank Transfer,True,25.4,2024,9,0,False
4497,966,2024-04-26,Books,38.4,1,PayPal,True,38.4,2024,4,4,False
4498,334,2024-11-02,Electronics,1460.71,2,Credit Card,True,2921.42,2024,11,5,True
4499,290,2024-01-29,Home & Garden,216.48,3,PayPal,True,649.4399999999999,2024,1,0,False
4500,952,2024-02-07,Home & Garden,71.64,4,Credit Card,True,286.56,2024,2,2,False
4501,112,2024-03-21,Books,30.94,1,Credit Card,True,30.94,2024,3,3,False
4502,721,2024-12-03,Home & Garden,116.01,1,Credit Card,True,116.01,2024,12,1,False
4503,412,2024-07-09,Electronics,1415.15,3,PayPal,True,4245.450000000001,2024,7,1,False
4504,68,2024-11-01,Clothing,139.52,1,Credit Card,True,139.52,2024,11,4,False
4505,112,2024-10-21,Home & Garden,75.86,3,Bank Transfer,True,227.57999999999998,2024,10,0,False
4506,990,2024-03-23,Home & Garden,113.74,3,PayPal,False,341.21999999999997,2024,3,5,True
4507,254,2024-11-11,Books,21.06,4,PayPal,True,84.24,2024,11,0,False
4508,948,2024-12-07,Clothing,162.51,3,Credit Card,True,487.53,2024,12,5,True
4509,605,2024-01-28,Books,24.84,4,PayPal,True,99.36,2024,1,6,True
4510,220,2024-02-17,Electronics,1182.16,1,Credit Card,False,1182.16,2024,2,5,True
4511,911,2024-08-02,Sports,87.19,1,Credit Card,True,87.19,2024,8,4,False
4512,543,2024-03-21,Home & Garden,116.75,2,Credit Card,True,233.5,2024,3,3,False
4513,332,2024-10-23,Books,18.96,3,PayPal,True,56.88,2024,10,2,False
4514,293,2024-09-20,Sports,112.15,3,Credit Card,True,336.45000000000005,2024,9,4,False
4515,349,2024-09-14,Home & Garden,49.41,2,Credit Card,False,98.82,2024,9,5,True
4516,314,2024-01-20,Clothing,86.71,1,Credit Card,False,86.71,2024,1,5,True
4517,89,2024-07-30,Books,38.19,4,Credit Card,True,152.76,2024,7,1,False
4518,533,2024-06-30,Sports,43.99,4,Credit Card,True,175.96,2024,6,6,True
4519,599,2024-05-24,Books,22.43,2,PayPal,False,44.86,2024,5,4,False
4520,354,2024-01-19,Sports,168.04,3,Credit Card,True,504.12,2024,1,4,False
4521,295,2024-02-28,Electronics,1594.82,1,Credit Card,True,1594.82,2024,2,2,False
4522,516,2024-09-13,Home & Garden,96.18,3,Credit Card,True,288.54,2024,9,4,False
4523,575,2023-12-14,Sports,94.86,3,Credit Card,True,284.58,2023,12,3,False
4524,794,2024-02-12,Electronics,1358.5,3,PayPal,True,4075.5,2024,2,0,False
4525,365,2024-04-30,Clothing,149.62,1,PayPal,False,149.62,2024,4,1,False
4526,951,2024-05-03,Books,11.21,3,PayPal,True,33.63,2024,5,4,False
4527,870,2024-08-24,Books,15.55,2,Credit Card,True,31.1,2024,8,5,True
4528,27,2024-01-17,Sports,157.52,2,Credit Card,True,315.04,2024,1,2,False
4529,177,2024-05-19,Clothing,70.45,2,Credit Card,True,140.9,2024,5,6,True
4530,700,2024-01-13,Clothing,49.34,1,PayPal,False,49.34,2024,1,5,True
4531,57,2024-11-17,Clothing,156.46,4,PayPal,False,625.84,2024,11,6,True
4532,943,2024-06-12,Clothing,177.33,3,PayPal,False,531.99,2024,6,2,False
4533,339,2024-11-01,Home & Garden,83.86,3,Credit Card,True,251.57999999999998,2024,11,4,False
4534,542,2024-05-01,Home & Garden,162.71,3,Credit Card,True,488.13,2024,5,2,False
4535,77,2024-03-25,Electronics,1564.01,1,Credit Card,True,1564.01,2024,3,0,False
4536,928,2024-07-08,Clothing,112.62,1,Credit Card,False,112.62,2024,7,0,False
4537,309,2024-04-19,Electronics,406.39,3,PayPal,False,1219.17,2024,4,4,False
4538,134,2024-01-15,Electronics,907.63,3,Credit Card,True,2722.89,2024,1,0,False
4539,605,2024-05-29,Sports,247.92,4,PayPal,True,991.68,2024,5,2,False
4540,234,2024-01-14,Clothing,105.64,1,PayPal,False,105.64,2024,1,6,True
4541,18,2024-10-01,Sports,156.24,3,PayPal,True,468.72,2024,10,1,False
4542,80,2024-08-28,Sports,78.24,4,Credit Card,False,312.96,2024,8,2,False
4543,33,2024-11-18,Clothing,68.24,2,Credit Card,True,136.48,2024,11,0,False
4544,367,2024-02-03,Sports,63.22,3,PayPal,True,189.66,2024,2,5,True
4545,69,2024-02-28,Sports,170.98,2,Credit Card,True,341.96,2024,2,2,False
4546,211,2024-04-29,Books,42.3,1,Bank Transfer,True,42.3,2024,4,0,False
4547,129,2024-12-09,Sports,45.89,4,PayPal,True,183.56,2024,12,0,False
4548,751,2024-09-09,Books,30.93,3,Credit Card,True,92.78999999999999,2024,9,0,False
4549,829,2024-10-30,Clothing,94.98,2,PayPal,True,189.96,2024,10,2,False
4550,706,2024-11-11,Books,37.62,2,PayPal,True,75.24,2024,11,0,False
4551,89,2024-02-23,Sports,40.95,1,PayPal,True,40.95,2024,2,4,False
4552,901,2024-06-06,Home & Garden,62.56,2,Credit Card,False,125.12,2024,6,3,False
4553,541,2024-09-23,Clothing,98.99,2,Credit Card,False,197.98,2024,9,0,False
4554,209,2024-06-01,Books,14.35,2,Credit Card,True,28.7,2024,6,5,True
4555,129,2024-02-14,Sports,110.31,4,Credit Card,True,441.24,2024,2,2,False
4556,88,2024-09-20,Sports,116.99,4,Credit Card,True,467.96,2024,9,4,False
4557,587,2024-09-02,Sports,116.96,3,Credit Card,True,350.88,2024,9,0,False
4558,729,2024-07-09,Clothing,71.87,2,Credit Card,False,143.74,2024,7,1,False
4559,244,2024-11-07,Home & Garden,152.81,2,Credit Card,True,305.62,2024,11,3,False
4560,749,2024-12-04,Clothing,54.58,4,PayPal,True,218.32,2024,12,2,False
4561,669,2024-05-25,Home & Garden,244.21,2,Credit Card,True,488.42,2024,5,5,True
4562,87,2024-11-24,Sports,190.7,2,PayPal,True,381.4,2024,11,6,True
4563,141,2024-02-28,Home & Garden,215.92,2,PayPal,True,431.84,2024,2,2,False
4564,725,2024-06-24,Electronics,1867.56,2,Credit Card,True,3735.12,2024,6,0,False
4565,765,2024-01-19,Home & Garden,112.09,1,PayPal,True,112.09,2024,1,4,False
4566,585,2024-11-15,Electronics,1090.31,2,PayPal,True,2180.62,2024,11,4,False
4567,359,2024-11-11,Clothing,138.98,2,Credit Card,True,277.96,2024,11,0,False
4568,157,2024-06-27,Clothing,114.06,2,Credit Card,True,228.12,2024,6,3,False
4569,345,2024-02-28,Electronics,505.1,4,Credit Card,True,2020.4,2024,2,2,False
4570,286,2023-12-25,Books,49.59,1,Credit Card,True,49.59,2023,12,0,False
4571,765,2024-03-01,Home & Garden,206.69,1,Credit Card,True,206.69,2024,3,4,False
4572,235,2024-09-01,Clothing,148.33,4,PayPal,False,593.32,2024,9,6,True
4573,535,2024-12-01,Sports,239.21,2,Credit Card,False,478.42,2024,12,6,True
4574,119,2024-10-31,Electronics,868.1,2,Credit Card,False,1736.2,2024,10,3,False
4575,580,2024-02-08,Clothing,76.04,3,PayPal,True,228.12,2024,2,3,False
4576,517,2024-08-04,Home & Garden,191.4,4,Credit Card,True,765.6,2024,8,6,True
4577,599,2024-10-27,Home & Garden,282.35,2,PayPal,True,564.7,2024,10,6,True
4578,97,2024-03-05,Sports,238.15,3,Credit Card,True,714.45,2024,3,1,False
4579,429,2024-11-11,Home & Garden,218.29,1,Credit Card,True,218.29,2024,11,0,False
4580,493,2024-01-31,Sports,204.74,4,Credit Card,True,818.96,2024,1,2,False
4581,323,2024-09-24,Clothing,106.49,4,PayPal,True,425.96,2024,9,1,False
4582,247,2024-05-07,Sports,132.41,3,Bank Transfer,True,397.23,2024,5,1,False
4583,246,2024-09-30,Electronics,839.79,1,PayPal,True,839.79,2024,9,0,False
4584,850,2024-10-02,Electronics,143.98,4,Credit Card,False,575.92,2024,10,2,False
4585,303,2024-01-13,Electronics,605.56,3,PayPal,True,1816.6799999999998,2024,1,5,True
4586,829,2024-10-18,Clothing,108.24,1,Credit Card,True,108.24,2024,10,4,False
4587,208,2024-02-01,Books,29.09,2,Credit Card,True,58.18,2024,2,3,False
4588,978,2024-07-05,Sports,209.81,3,Credit Card,True,629.4300000000001,2024,7,4,False
4589,923,2024-04-09,Electronics,1486.78,3,Bank Transfer,True,4460.34,2024,4,1,False
4590,565,2024-04-11,Home & Garden,267.33,4,Credit Card,True,1069.32,2024,4,3,False
4591,926,2024-07-27,Clothing,137.55,2,PayPal,True,275.1,2024,7,5,True
4592,875,2024-07-14,Books,46.64,4,Credit Card,False,186.56,2024,7,6,True
4593,475,2023-12-20,Home & Garden,141.47,2,Credit Card,False,282.94,2023,12,2,False
4594,833,2024-08-22,Books,37.55,2,Credit Card,True,75.1,2024,8,3,False
