transaction_id,customer_id,date,product_category,amount,items_count,payment_method,is_online
3832,513,2024-09-28,Books,32.69,3,Credit Card,True
3833,537,2024-05-26,Home & Garden,130.54,2,Credit Card,False
3834,469,2024-09-08,Books,21.83,4,Credit Card,True
3835,698,2024-02-05,Clothing,100.76,3,PayPal,True
3836,848,2024-06-06,Sports,223.87,2,Credit Card,True
3837,387,2024-03-21,Sports,150.2,2,PayPal,True
3838,635,2024-06-18,Electronics,1252.93,2,PayPal,False
3839,343,2024-06-04,Sports,234.59,1,Credit Card,True
3840,527,2024-01-13,Home & Garden,171.98,2,PayPal,True
3841,495,2024-06-20,Sports,242.23,4,Credit Card,True
3842,108,2024-05-28,Electronics,531.77,3,Credit Card,True
3843,105,2024-11-02,Sports,225.28,2,Credit Card,True
3844,843,2024-02-27,Clothing,37.96,3,Credit Card,True
3845,945,2024-09-23,Sports,200.81,3,Credit Card,True
3846,876,2024-06-29,Sports,98.42,4,PayPal,False
3847,870,2024-06-07,Books,45.92,3,PayPal,True
3848,581,2024-11-14,Electronics,753.55,3,PayPal,True
3849,998,2024-10-19,Clothing,110.37,3,PayPal,True
3850,89,2024-10-19,Electronics,1278.39,4,Bank Transfer,True
3851,373,2024-02-02,Electronics,1080.92,4,Credit Card,False
3852,383,2024-09-29,Clothing,185.69,1,PayPal,True
3853,344,2024-05-31,Clothing,58.43,1,Credit Card,True
3854,110,2024-06-21,Electronics,125.39,1,Credit Card,True
3855,779,2023-12-26,Electronics,687.2,4,Credit Card,False
3856,389,2024-09-04,Books,42.54,2,Credit Card,True
3857,898,2024-03-21,Clothing,61.81,4,Bank Transfer,False
3858,471,2024-01-19,Books,31.44,3,Credit Card,True
3859,546,2024-09-16,Home & Garden,215.7,3,Credit Card,True
3860,920,2024-11-09,Home & Garden,91.68,2,Credit Card,True
3861,144,2024-03-07,Clothing,78.58,4,Bank Transfer,True
3862,636,2024-12-03,Home & Garden,65.86,3,Credit Card,True
3863,970,2024-07-11,Home & Garden,99.6,4,Credit Card,True
3864,774,2024-01-18,Home & Garden,86.01,2,Credit Card,False
3865,114,2024-10-14,Books,13.37,1,Credit Card,True
3866,813,2024-02-12,Clothing,48.9,1,PayPal,True
3867,213,2024-06-08,Home & Garden,109.73,3,Credit Card,True
3868,8,2024-07-12,Books,11.28,2,PayPal,True
3869,255,2024-09-29,Books,29.67,2,Credit Card,False
3870,554,2024-05-02,Sports,45.01,4,PayPal,True
3871,95,2024-03-29,Books,20.35,4,PayPal,True
3872,203,2024-01-04,Electronics,850.59,1,PayPal,True
3873,976,2024-10-31,Books,23.46,1,Credit Card,True
3874,927,2024-08-09,Home & Garden,64.82,3,PayPal,True
3875,236,2024-05-23,Clothing,184.36,3,PayPal,True
3876,176,2024-08-31,Books,24.98,2,Credit Card,True
3877,438,2024-10-22,Home & Garden,201.82,3,PayPal,True
3878,52,2024-06-16,Sports,92.08,1,Credit Card,False
3879,851,2024-04-18,Sports,161.96,1,Credit Card,True
3880,504,2024-05-29,Books,16.38,3,Credit Card,True
3881,466,2024-07-11,Sports,103.69,2,Credit Card,True
3882,780,2024-11-19,Books,20.94,2,Bank Transfer,True
3883,633,2024-05-28,Sports,130.63,2,Credit Card,True
3884,765,2024-01-02,Sports,34.57,4,Credit Card,True
3885,169,2024-09-04,Home & Garden,74.89,1,Credit Card,True
3886,923,2024-08-20,Books,42.04,1,Credit Card,False
3887,69,2024-02-19,Sports,223.67,1,Credit Card,True
3888,705,2024-01-07,Books,48.89,1,PayPal,True
3889,985,2024-05-09,Electronics,990.51,2,Credit Card,True
3890,836,2024-04-14,Books,28.36,4,Credit Card,True
3891,392,2024-04-25,Electronics,247.75,3,Credit Card,True
3892,357,2024-07-29,Home & Garden,261.99,2,PayPal,True
3893,727,2024-10-04,Clothing,97.81,1,PayPal,True
3894,924,2024-10-22,Books,43.78,3,Bank Transfer,True
3895,747,2023-12-16,Home & Garden,288.84,2,Credit Card,True
3896,28,2024-08-13,Books,10.77,1,Credit Card,False
3897,227,2023-12-20,Clothing,174.4,2,Credit Card,True
3898,766,2024-09-24,Books,22.6,4,Credit Card,True
3899,958,2024-07-15,Home & Garden,122.86,2,Credit Card,True
3900,580,2024-02-12,Home & Garden,135.68,1,Credit Card,True
3901,780,2024-05-03,Books,35.83,1,Credit Card,True
3902,496,2024-06-12,Home & Garden,134.39,4,Credit Card,True
3903,296,2024-04-15,Clothing,149.02,4,Credit Card,False
3904,418,2024-01-15,Home & Garden,83.6,2,PayPal,True
3905,347,2024-12-11,Home & Garden,182.07,4,Bank Transfer,False
3906,205,2024-08-25,Home & Garden,228.01,2,Credit Card,True
3907,413,2024-07-03,Books,27.58,1,Credit Card,True
3908,139,2024-07-20,Books,29.46,3,Credit Card,True
3909,424,2024-09-12,Home & Garden,151.65,2,Credit Card,True
3910,109,2024-08-09,Electronics,878.29,3,Credit Card,True
3911,528,2024-10-19,Sports,96.47,4,PayPal,False
3912,333,2024-02-28,Sports,60.13,2,Credit Card,True
3913,516,2024-05-28,Electronics,883.32,4,Credit Card,True
3914,312,2024-11-22,Clothing,67.49,2,PayPal,True
3915,501,2024-06-23,Sports,193.73,1,Credit Card,True
3916,169,2024-02-05,Clothing,146.46,4,Credit Card,True
3917,556,2024-03-26,Clothing,190.72,4,PayPal,True
3918,853,2024-07-29,Home & Garden,150.05,4,PayPal,True
3919,341,2024-01-30,Sports,198.33,2,PayPal,True
3920,213,2024-10-25,Books,37.0,4,Bank Transfer,False
3921,531,2024-03-12,Books,20.9,2,Bank Transfer,True
3922,794,2024-09-29,Books,41.82,1,PayPal,True
3923,938,2024-01-18,Books,35.61,3,Credit Card,True
3924,851,2024-05-09,Sports,85.42,2,Credit Card,True
3925,137,2024-08-06,Electronics,864.02,2,Credit Card,True
3926,215,2024-11-15,Home & Garden,58.36,2,PayPal,True
3927,123,2024-04-28,Electronics,1883.02,1,Credit Card,True
3928,682,2024-02-01,Electronics,1180.2,1,Credit Card,True
3929,257,2023-12-20,Electronics,378.42,4,Bank Transfer,True
3930,152,2024-07-29,Books,42.12,2,PayPal,True
3931,400,2024-05-19,Books,20.01,2,PayPal,True
3932,454,2024-02-29,Electronics,1608.46,3,PayPal,True
3933,979,2024-02-05,Books,12.1,2,PayPal,True
3934,450,2024-05-11,Clothing,43.82,1,Credit Card,False
3935,337,2024-09-07,Books,27.28,4,Credit Card,True
3936,350,2024-08-05,Books,49.18,2,Credit Card,True
3937,673,2024-04-21,Home & Garden,103.23,2,Credit Card,True
3938,378,2024-03-10,Sports,107.02,2,Credit Card,True
3939,931,2024-06-25,Clothing,169.27,4,Credit Card,True
3940,289,2024-10-24,Sports,230.34,3,Credit Card,True
3941,70,2024-02-23,Clothing,182.09,3,Credit Card,True
3942,463,2024-12-06,Electronics,1637.98,4,Credit Card,True
3943,722,2024-08-01,Sports,125.52,2,PayPal,True
3944,509,2024-03-21,Sports,34.01,1,PayPal,True
3945,15,2024-01-25,Electronics,1601.02,3,Credit Card,True
3946,511,2024-08-14,Sports,219.37,1,Credit Card,False
3947,590,2024-05-10,Sports,65.79,4,Credit Card,True
3948,713,2024-10-06,Electronics,771.33,2,PayPal,True
3949,395,2024-07-11,Clothing,42.62,2,PayPal,True
3950,576,2024-02-09,Home & Garden,206.21,4,Credit Card,False
3951,865,2024-03-28,Sports,133.83,2,PayPal,True
3952,892,2024-03-23,Home & Garden,125.78,1,Bank Transfer,True
3953,601,2024-10-14,Clothing,27.15,4,Credit Card,True
3954,846,2024-08-28,Clothing,24.35,3,Bank Transfer,True
3955,3,2024-03-29,Electronics,999.57,4,PayPal,True
3956,206,2024-10-30,Electronics,1611.23,1,Bank Transfer,False
3957,232,2024-07-01,Home & Garden,102.25,2,PayPal,True
3958,300,2024-05-28,Books,26.98,3,Credit Card,True
3959,28,2024-06-24,Clothing,146.13,1,PayPal,True
3960,758,2024-09-10,Sports,246.22,2,Credit Card,True
3961,744,2024-11-23,Clothing,99.38,2,PayPal,True
3962,570,2024-11-21,Home & Garden,133.32,1,Credit Card,True
3963,58,2024-03-12,Home & Garden,156.98,1,Credit Card,True
3964,778,2024-01-05,Home & Garden,222.43,3,PayPal,False
3965,272,2024-09-08,Home & Garden,61.83,4,Credit Card,True
3966,861,2024-05-07,Sports,108.51,1,PayPal,True
3967,251,2024-04-30,Sports,50.9,2,Bank Transfer,True
3968,297,2024-10-29,Books,35.09,2,PayPal,True
3969,59,2024-08-24,Sports,101.01,3,Credit Card,True
3970,377,2024-11-10,Electronics,1835.9,4,PayPal,True
3971,931,2024-04-14,Home & Garden,283.1,2,PayPal,True
3972,858,2024-07-18,Sports,47.03,3,Credit Card,True
3973,634,2024-10-25,Sports,108.65,1,Credit Card,True
3974,624,2024-03-17,Clothing,82.11,1,PayPal,True
3975,761,2024-02-12,Books,42.38,3,Credit Card,True
3976,110,2024-09-13,Sports,189.52,4,Credit Card,True
3977,768,2024-05-30,Clothing,177.76,2,Bank Transfer,True
3978,421,2024-06-23,Sports,181.92,4,PayPal,True
3979,853,2024-04-21,Electronics,1700.61,2,Credit Card,True
3980,455,2024-02-21,Electronics,1501.87,2,Credit Card,True
3981,751,2024-11-04,Electronics,1918.33,1,Credit Card,False
3982,149,2024-11-26,Clothing,139.84,1,Credit Card,True
3983,351,2024-02-19,Home & Garden,68.61,4,Credit Card,False
3984,426,2024-04-06,Clothing,161.03,3,Bank Transfer,False
3985,244,2024-02-28,Electronics,1215.2,4,PayPal,True
3986,183,2024-04-09,Electronics,1118.87,1,Credit Card,True
3987,880,2024-09-01,Electronics,119.23,2,Credit Card,True
3988,367,2024-01-29,Home & Garden,291.58,1,Credit Card,False
3989,238,2024-09-09,Clothing,173.18,4,Credit Card,True
3990,140,2024-09-21,Clothing,170.82,2,Credit Card,True
3991,581,2024-08-02,Books,35.51,1,Credit Card,True
3992,407,2024-03-29,Home & Garden,194.67,1,Credit Card,True
3993,940,2024-08-26,Clothing,125.7,1,Credit Card,True
3994,681,2024-02-02,Home & Garden,101.42,3,Credit Card,True
3995,385,2024-04-28,Books,31.75,4,Credit Card,True
3996,471,2024-06-03,Electronics,664.99,3,Credit Card,False
3997,827,2024-10-14,Clothing,28.01,4,PayPal,True
3998,957,2024-04-17,Clothing,133.36,1,Credit Card,True
3999,261,2024-09-08,Electronics,935.93,4,PayPal,True
4000,20,2024-02-17,Sports,81.58,1,PayPal,True
4001,586,2023-12-13,Sports,227.54,3,Bank Transfer,True
4002,891,2024-10-31,Clothing,37.18,2,PayPal,False
4003,971,2024-06-28,Sports,147.15,1,PayPal,True
4004,736,2024-10-14,Home & Garden,189.7,3,Credit Card,False
4005,625,2024-01-31,Electronics,1237.8,1,PayPal,True
4006,520,2024-07-30,Home & Garden,176.64,4,Credit Card,True
4007,794,2024-01-13,Home & Garden,44.14,1,PayPal,True
4008,934,2024-09-09,Books,44.81,1,Credit Card,True
4009,936,2024-09-24,Electronics,535.74,2,Credit Card,True
4010,820,2024-11-09,Electronics,102.75,4,Credit Card,True
4011,828,2024-04-16,Home & Garden,105.94,3,Credit Card,False
4012,640,2024-11-16,Home & Garden,288.33,1,PayPal,True
4013,962,2024-06-01,Books,14.15,1,PayPal,True
4014,838,2024-10-14,Home & Garden,52.82,1,Bank Transfer,True
4015,606,2024-04-12,Sports,105.49,1,Credit Card,True
4016,382,2024-05-01,Books,19.16,1,Credit Card,True
4017,983,2024-09-29,Electronics,740.33,4,PayPal,True
4018,384,2024-02-16,Electronics,1939.99,4,Credit Card,True
4019,876,2024-05-15,Sports,54.57,4,Credit Card,True
4020,138,2024-08-09,Electronics,165.43,2,Credit Card,True
4021,428,2024-01-07,Clothing,180.67,4,PayPal,True
4022,330,2024-08-31,Books,33.38,3,Credit Card,True
4023,87,2024-10-04,Books,42.41,1,PayPal,True
4024,384,2024-02-02,Home & Garden,105.98,2,Bank Transfer,True
4025,461,2024-10-17,Books,30.14,4,Credit Card,True
4026,768,2024-03-06,Sports,215.02,3,Credit Card,False
4027,422,2024-04-25,Clothing,33.24,1,PayPal,True
4028,399,2024-09-08,Electronics,778.75,3,Credit Card,False
4029,800,2024-03-20,Home & Garden,45.18,1,PayPal,False
4030,33,2024-08-16,Sports,178.36,3,Bank Transfer,True
4031,601,2024-06-19,Books,43.6,3,PayPal,True
4032,428,2024-08-09,Sports,34.37,3,Credit Card,True
4033,397,2024-08-05,Clothing,174.57,1,Credit Card,False
4034,599,2024-07-15,Home & Garden,104.16,4,Credit Card,True
4035,832,2024-03-25,Electronics,1054.56,4,Credit Card,True
4036,649,2024-06-23,Sports,102.81,2,Credit Card,True
4037,869,2024-01-16,Home & Garden,279.28,4,PayPal,True
4038,640,2024-05-03,Clothing,182.85,4,Credit Card,True
4039,204,2024-06-02,Sports,101.02,2,Credit Card,True
4040,705,2024-07-05,Clothing,32.09,1,Credit Card,False
4041,182,2024-03-28,Sports,222.51,2,Credit Card,True
4042,485,2024-12-01,Sports,124.79,2,Credit Card,True
4043,973,2024-09-11,Home & Garden,57.93,2,Credit Card,True
4044,540,2024-06-01,Books,47.67,3,Credit Card,True
4045,607,2024-03-17,Sports,181.01,2,Credit Card,True
4046,477,2024-02-22,Home & Garden,225.82,3,Credit Card,True
4047,680,2024-12-04,Home & Garden,283.93,4,Credit Card,True
4048,525,2024-11-03,Books,12.41,1,Credit Card,False
4049,609,2024-05-02,Sports,69.94,2,Credit Card,True
4050,349,2023-12-24,Electronics,1822.25,1,Credit Card,True
4051,38,2024-04-11,Sports,70.61,4,Credit Card,True
4052,119,2024-09-16,Sports,104.09,4,Bank Transfer,True
4053,485,2024-01-19,Home & Garden,182.12,2,Credit Card,False
4054,795,2024-08-17,Books,31.49,1,PayPal,True
4055,67,2024-07-17,Clothing,102.13,3,Credit Card,True
4056,606,2024-07-21,Electronics,415.76,4,PayPal,False
4057,371,2024-05-10,Home & Garden,286.88,3,Bank Transfer,True
4058,496,2024-08-12,Books,32.24,2,Credit Card,True
4059,359,2024-03-01,Electronics,108.51,3,Credit Card,True
4060,37,2024-06-14,Clothing,122.11,1,PayPal,True
4061,38,2024-10-15,Home & Garden,140.49,2,Credit Card,True
4062,654,2024-10-30,Home & Garden,204.4,3,Credit Card,False
4063,847,2024-06-08,Sports,52.06,4,PayPal,True
4064,636,2024-07-12,Books,43.86,3,Bank Transfer,True
4065,761,2024-06-30,Sports,143.93,2,Credit Card,True
4066,349,2024-04-07,Home & Garden,225.79,1,Credit Card,True
4067,98,2024-01-18,Electronics,862.49,1,Bank Transfer,False
4068,796,2024-02-22,Books,19.16,3,Credit Card,False
4069,764,2024-09-20,Sports,35.83,2,Credit Card,True
4070,571,2024-10-01,Clothing,165.46,3,Credit Card,True
4071,692,2024-08-23,Home & Garden,134.35,4,Bank Transfer,True
4072,372,2024-02-19,Electronics,1185.51,1,Credit Card,True
4073,746,2024-02-28,Electronics,1987.52,4,Credit Card,False
4074,475,2024-08-09,Books,28.9,1,Credit Card,True
4075,803,2024-03-22,Electronics,1003.56,1,Bank Transfer,True
4076,476,2024-04-18,Sports,26.64,4,Credit Card,True
4077,605,2024-05-06,Clothing,156.04,3,Credit Card,True
4078,503,2024-08-29,Books,39.69,4,Credit Card,False
4079,370,2024-09-01,Sports,180.49,1,Credit Card,True
4080,512,2023-12-15,Sports,120.66,1,PayPal,True
4081,135,2024-03-18,Clothing,163.67,2,Bank Transfer,True
4082,310,2024-08-28,Sports,79.53,2,Credit Card,True
4083,996,2023-12-30,Sports,241.59,3,Credit Card,True
4084,867,2024-11-30,Electronics,1378.51,4,PayPal,True
4085,140,2024-09-03,Electronics,397.72,3,Credit Card,True
4086,161,2024-04-07,Electronics,459.87,3,Credit Card,True
4087,738,2024-08-22,Books,44.83,4,Bank Transfer,True
4088,770,2024-04-13,Home & Garden,260.12,2,Credit Card,True
4089,513,2024-07-15,Sports,26.35,4,Credit Card,True
4090,12,2024-09-13,Home & Garden,140.17,4,Credit Card,False
4091,640,2024-09-03,Sports,237.87,2,PayPal,True
4092,330,2024-01-19,Home & Garden,181.5,1,PayPal,True
4093,428,2024-11-07,Sports,60.79,1,Credit Card,True
4094,376,2024-01-31,Sports,209.59,4,PayPal,True
4095,563,2024-03-08,Books,41.64,3,Credit Card,True
4096,667,2024-09-30,Clothing,60.21,1,Credit Card,True
4097,257,2024-02-15,Home & Garden,38.16,4,Credit Card,True
4098,600,2024-10-17,Books,35.7,4,Credit Card,True
4099,499,2024-08-19,Electronics,921.31,4,Bank Transfer,True
4100,49,2023-12-15,Books,34.27,4,Credit Card,True
4101,830,2024-05-01,Books,37.16,2,Credit Card,True
4102,375,2024-06-04,Home & Garden,48.61,4,PayPal,True
4103,566,2024-02-12,Home & Garden,150.64,1,Credit Card,False
4104,135,2024-10-30,Books,41.9,2,PayPal,False
4105,385,2024-07-06,Books,23.17,4,Credit Card,True
4106,708,2024-02-25,Clothing,176.39,3,Credit Card,True
4107,517,2024-04-05,Sports,223.27,1,Credit Card,True
4108,163,2024-04-29,Sports,249.14,4,Credit Card,True
4109,312,2024-08-12,Clothing,37.55,1,Credit Card,True
4110,572,2024-04-18,Sports,226.26,3,PayPal,False
4111,480,2024-10-31,Clothing,84.88,3,Bank Transfer,True
4112,327,2024-08-20,Sports,56.21,2,PayPal,True
4113,381,2024-11-22,Books,39.95,4,Bank Transfer,True
4114,772,2024-07-05,Sports,247.67,2,PayPal,True
4115,849,2023-12-16,Electronics,205.24,3,Bank Transfer,False
4116,130,2024-11-14,Clothing,126.27,1,PayPal,True
4117,325,2024-02-21,Books,26.24,4,Credit Card,True
4118,353,2024-10-03,Clothing,187.04,4,Credit Card,False
4119,292,2024-06-23,Books,37.85,2,Credit Card,True
4120,219,2024-09-17,Sports,61.56,3,Bank Transfer,False
4121,18,2024-03-31,Home & Garden,199.66,1,PayPal,True
4122,753,2024-03-30,Books,32.61,1,Credit Card,True
4123,226,2024-04-12,Sports,176.89,2,PayPal,True
4124,885,2024-01-23,Home & Garden,30.39,2,Credit Card,True
4125,732,2024-02-10,Clothing,130.74,2,Credit Card,True
4126,951,2024-08-21,Books,27.5,1,Credit Card,False
4127,717,2024-11-17,Home & Garden,183.86,3,PayPal,True
4128,444,2024-02-06,Electronics,213.28,3,Credit Card,True
4129,374,2024-10-10,Electronics,1520.14,3,Credit Card,False
4130,252,2024-06-29,Clothing,56.22,4,Bank Transfer,True
4131,126,2024-11-04,Clothing,114.53,3,Credit Card,True
4132,225,2024-02-03,Electronics,605.61,1,Credit Card,True
4133,5,2023-12-27,Books,11.16,4,PayPal,True
4134,901,2024-02-20,Electronics,1214.29,1,PayPal,True
4135,152,2023-12-15,Clothing,48.05,2,Credit Card,False
4136,879,2024-03-29,Electronics,1150.45,2,Credit Card,True
4137,650,2024-10-16,Sports,170.62,3,Credit Card,True
4138,265,2024-03-29,Home & Garden,50.07,3,Bank Transfer,True
4139,764,2024-06-02,Electronics,798.78,4,Bank Transfer,True
4140,892,2024-06-01,Books,23.02,3,Credit Card,False
4141,759,2024-12-07,Clothing,128.47,2,Credit Card,False
4142,461,2024-04-20,Clothing,140.58,2,Credit Card,True
4143,59,2024-04-10,Electronics,874.03,4,PayPal,True
4144,283,2024-01-28,Books,12.27,1,Credit Card,False
4145,221,2024-09-08,Home & Garden,64.03,4,Bank Transfer,False
4146,624,2024-05-19,Electronics,1569.92,3,Credit Card,True
4147,215,2024-11-30,Electronics,1511.91,1,Credit Card,True
4148,306,2024-04-04,Sports,129.23,2,PayPal,True
4149,514,2024-11-13,Home & Garden,82.1,4,Credit Card,True
4150,353,2024-03-17,Electronics,1437.76,3,Credit Card,True
4151,970,2024-10-21,Home & Garden,157.51,3,Bank Transfer,True
4152,573,2023-12-18,Sports,123.78,4,PayPal,True
4153,283,2024-08-10,Home & Garden,151.5,4,PayPal,True
4154,515,2024-04-22,Clothing,194.85,4,PayPal,True
4155,294,2024-07-31,Clothing,144.07,3,Credit Card,True
4156,627,2024-11-08,Sports,91.8,2,Bank Transfer,True
4157,577,2024-02-19,Home & Garden,156.06,4,PayPal,False
4158,562,2024-01-20,Sports,134.62,4,PayPal,True
4159,549,2024-03-28,Books,38.13,1,Bank Transfer,True
4160,558,2024-04-25,Sports,26.21,2,Credit Card,True
4161,91,2024-10-15,Sports,109.05,2,PayPal,True
4162,829,2024-12-06,Electronics,793.76,3,PayPal,True
4163,158,2024-01-24,Books,10.65,2,Credit Card,False
4164,835,2024-06-29,Sports,34.94,2,PayPal,True
4165,795,2024-09-18,Books,37.18,2,Credit Card,True
4166,973,2024-10-13,Books,12.74,3,Credit Card,True
4167,505,2024-10-10,Home & Garden,83.07,3,Credit Card,True
4168,965,2024-02-15,Electronics,418.86,3,Credit Card,True
4169,216,2024-04-09,Home & Garden,179.5,4,Credit Card,False
4170,146,2024-10-06,Books,34.69,2,PayPal,False
4171,321,2024-04-30,Books,34.42,4,Credit Card,True
4172,796,2024-10-29,Home & Garden,90.36,2,Credit Card,False
4173,747,2024-08-23,Clothing,61.86,4,PayPal,True
4174,42,2024-11-01,Books,23.06,3,Credit Card,True
4175,941,2024-06-29,Sports,216.2,3,Bank Transfer,True
4176,298,2024-07-20,Clothing,100.93,4,Credit Card,True
4177,935,2024-01-10,Books,11.13,2,Credit Card,True
4178,699,2024-08-10,Electronics,1456.65,1,Credit Card,False
4179,984,2024-08-01,Electronics,421.36,2,Bank Transfer,True
4180,311,2024-09-12,Electronics,795.69,2,Credit Card,False
4181,101,2024-03-01,Sports,206.21,2,PayPal,True
4182,364,2024-05-04,Electronics,526.9,1,Credit Card,False
4183,97,2024-01-20,Books,23.45,4,Credit Card,True
4184,419,2024-05-04,Sports,195.06,3,PayPal,True
4185,477,2024-06-01,Books,41.58,2,Credit Card,True
4186,628,2024-08-21,Clothing,69.83,4,Credit Card,True
4187,54,2024-01-10,Clothing,90.51,2,PayPal,True
4188,243,2023-12-24,Clothing,120.87,3,Credit Card,False
4189,320,2024-04-30,Home & Garden,192.04,1,PayPal,True
4190,876,2024-06-10,Sports,44.05,4,PayPal,True
4191,295,2024-11-26,Clothing,107.79,4,Bank Transfer,False
4192,861,2024-02-15,Books,49.21,2,Credit Card,True
4193,163,2024-10-20,Electronics,1625.47,4,PayPal,True
4194,457,2024-01-16,Home & Garden,293.91,1,PayPal,True
4195,159,2024-09-17,Clothing,82.56,2,Bank Transfer,False
4196,975,2024-04-18,Books,29.49,4,Credit Card,True
4197,164,2024-11-27,Electronics,716.16,1,Credit Card,True
4198,487,2024-06-07,Home & Garden,38.72,1,Credit Card,False
4199,372,2024-05-19,Sports,246.3,2,Credit Card,False
4200,709,2024-04-28,Books,15.25,3,Credit Card,False
4201,69,2024-05-14,Books,17.6,1,PayPal,False
4202,477,2024-09-14,Books,49.94,4,Credit Card,True
4203,131,2024-09-15,Electronics,285.3,2,PayPal,True
4204,336,2024-05-02,Clothing,118.56,1,Credit Card,False
4205,294,2024-01-06,Home & Garden,290.89,1,Credit Card,True
4206,915,2024-10-25,Clothing,93.02,4,PayPal,True
4207,342,2024-01-08,Electronics,1788.68,4,Bank Transfer,True
4208,60,2024-06-19,Electronics,1245.97,1,Credit Card,True
4209,433,2024-06-07,Home & Garden,122.65,1,PayPal,True
4210,415,2024-04-11,Home & Garden,42.84,1,Credit Card,True
4211,778,2024-04-14,Clothing,185.2,1,Credit Card,False
4212,356,2024-06-05,Clothing,125.24,1,Credit Card,True
4213,694,2024-10-04,Electronics,131.6,1,PayPal,True
4214,467,2024-05-04,Home & Garden,190.43,2,Bank Transfer,False
4215,568,2023-12-29,Sports,190.07,1,Bank Transfer,True
4216,934,2023-12-23,Books,26.75,4,PayPal,False
4217,252,2024-02-18,Clothing,155.89,1,Credit Card,False
4218,461,2024-02-08,Clothing,86.27,3,Credit Card,True
4219,372,2024-11-26,Books,12.52,2,Credit Card,True
4220,367,2024-06-11,Home & Garden,294.82,2,Credit Card,False
4221,53,2024-04-27,Sports,230.91,2,Credit Card,True
4222,120,2024-07-04,Clothing,70.36,2,Credit Card,True
4223,842,2024-02-03,Books,45.05,1,PayPal,True
4224,394,2024-01-12,Sports,68.67,1,Credit Card,True
4225,988,2024-07-23,Home & Garden,47.2,1,Credit Card,True
4226,988,2024-04-26,Home & Garden,97.11,1,Bank Transfer,False
4227,208,2024-09-01,Sports,82.73,2,PayPal,True
4228,1,2023-12-27,Sports,104.62,3,Credit Card,True
4229,713,2024-12-04,Books,41.76,3,Credit Card,True
4230,964,2024-10-24,Home & Garden,198.52,3,Credit Card,True
4231,157,2024-01-01,Books,25.18,1,Credit Card,True
4232,370,2024-11-13,Clothing,36.11,4,Credit Card,False
4233,380,2024-05-26,Books,48.27,3,PayPal,True
4234,280,2024-05-05,Books,35.83,1,PayPal,True
4235,901,2024-05-16,Electronics,321.4,3,PayPal,True
4236,999,2024-07-13,Books,15.33,2,PayPal,True
4237,499,2024-06-17,Electronics,1702.93,3,Credit Card,True
4238,316,2024-07-10,Clothing,42.46,4,Credit Card,True
4239,400,2024-11-30,Sports,87.22,2,Credit Card,True
4240,620,2024-05-17,Sports,156.07,1,PayPal,True
4241,577,2024-12-09,Books,42.65,4,Credit Card,True
4242,30,2024-10-02,Books,33.99,1,Credit Card,True
4243,319,2024-01-10,Books,39.31,3,Credit Card,True
4244,933,2024-10-02,Sports,158.33,4,Bank Transfer,True
4245,215,2024-04-12,Electronics,984.29,2,Credit Card,False
4246,803,2024-10-06,Home & Garden,126.54,4,Credit Card,False
4247,799,2024-11-05,Clothing,184.71,1,Credit Card,True
4248,132,2024-07-11,Books,17.58,4,PayPal,False
4249,734,2024-03-05,Books,17.68,3,Credit Card,True
4250,662,2024-07-20,Home & Garden,229.69,3,PayPal,False
4251,93,2024-08-10,Books,19.69,1,PayPal,True
4252,505,2023-12-17,Books,25.18,4,Credit Card,False
4253,561,2024-06-09,Sports,80.99,4,PayPal,False
4254,509,2023-12-14,Clothing,134.1,2,Credit Card,True
4255,148,2024-09-08,Books,37.82,4,PayPal,True
4256,826,2024-01-05,Home & Garden,118.54,3,Credit Card,False
4257,794,2024-11-10,Clothing,158.94,3,Credit Card,True
4258,209,2024-01-21,Clothing,41.11,1,PayPal,True
4259,135,2024-04-18,Electronics,1184.12,3,PayPal,False
4260,116,2024-02-13,Sports,27.46,3,Credit Card,True
4261,54,2024-10-06,Home & Garden,117.12,4,PayPal,True
4262,189,2024-09-14,Books,29.14,3,Credit Card,True
4263,339,2024-10-30,Home & Garden,60.28,1,Credit Card,True
4264,959,2024-08-30,Sports,151.34,3,Credit Card,True
4265,155,2024-10-18,Clothing,138.87,4,Credit Card,False
4266,117,2024-05-14,Clothing,46.24,3,Credit Card,True
4267,98,2024-11-13,Books,12.5,3,PayPal,False
4268,802,2024-03-31,Sports,210.51,2,Credit Card,True
4269,541,2024-07-26,Clothing,181.11,4,PayPal,True
4270,745,2024-02-08,Clothing,159.36,3,Credit Card,True
4271,901,2024-05-28,Sports,94.52,1,Credit Card,True
4272,947,2024-06-29,Sports,76.0,2,Credit Card,True
4273,699,2024-07-27,Home & Garden,108.28,4,Credit Card,True
4274,76,2024-07-14,Clothing,197.21,4,Credit Card,True
4275,620,2024-03-01,Sports,191.53,2,PayPal,True
4276,586,2024-02-23,Electronics,590.85,4,PayPal,True
4277,621,2024-06-14,Sports,181.21,2,Credit Card,True
4278,653,2024-02-23,Sports,108.27,4,Credit Card,False
4279,117,2024-10-11,Sports,159.92,1,PayPal,True
4280,655,2024-01-14,Home & Garden,254.46,1,Credit Card,True
4281,990,2024-02-24,Books,42.05,1,Credit Card,True
4282,60,2024-07-02,Books,14.81,1,Credit Card,True
4283,678,2024-04-09,Home & Garden,146.32,4,PayPal,True
4284,613,2024-07-05,Sports,156.98,4,Credit Card,True
4285,327,2024-07-11,Books,38.62,3,Credit Card,True
